class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75
T,0.524544835,0.260778308,-0.47182411,0.545466959,0.221052647,-0.435864776,0.560507715,0.220760345,-0.435795844,0.573105395,0.221531391,-0.436063945,0.50047338,0.228345394,-0.41304484,0.486665308,0.232963741,-0.41260463,0.476426512,0.237789288,-0.412910551,0.604375362,0.249182403,-0.19993192,0.469035327,0.266051769,-0.074990742,0.560883582,0.311398238,-0.387746096,0.500599146,0.319778442,-0.354194254,0.714595556,0.49188143,-0.153507531,0.392883331,0.482441247,0.058255564,0.76247406,0.793791354,-0.235685915,0.181455672,0.63331753,-0.396921217,0.749879897,1.00178957,-0.335571706,0.291581541,0.368875325,-1.010431647,0.7538656,1.102904677,-0.38799724,0.299159557,0.298023701,-1.126110196,0.712738931,1.087456584,-0.365028709,0.319732934,0.28811729,-1.033121467,0.701887608,1.059763432,-0.332339883,0.328294933,0.319046676,-0.994279504,0.639086068,0.998183906,-0.111140989,0.419499218,0.980311811,0.113926314,0.625822008,1.516147733,-0.038016457,0.41733855,1.504261374,0.483887613,0.617647946,1.906428814,0.412216485,0.411772549,1.892655611,1.039222002,0.626575589,1.965132236,0.434375614,0.408906549,1.949206591,1.089710355,0.575013101,2.043517351,0.012553414,0.431483209,2.044468164,0.669572532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287808001,0.365059614,-2.01E-07,0.31895563,0.344478577,-0.013286051,0.335652947,0.307091713,-0.018046239,0.335016906,0.267568916,-0.022577547,0.335338801,0.237287655,-0.025571169,0.34087348,0.279297024,-0.003700899,0.346586287,0.255703032,-0.02372968,0.33502388,0.273024082,-0.036437348,0.324265629,0.29801324,-0.04116011,0.318539917,0.274578363,-0.003198424,0.315919936,0.247991934,-0.024901904,0.309325039,0.280156404,-0.032052249,0.308975846,0.311682701,-0.030865233,0.296079397,0.275754869,-0.005934617,0.292568088,0.263426393,-0.028505454,0.29136315,0.299319983,-0.027549779,0.294192463,0.325786382,-0.019703019,0.273704797,0.282748193,-0.009547264,0.274644017,0.273355275,-0.024213437,0.27678898,0.300286055,-0.021389876,0.28058809,0.318648249,-0.014565037
T,0.530547261,0.26149255,-0.499589533,0.549830616,0.219254151,-0.459813744,0.563381493,0.218936741,-0.459709823,0.575506687,0.218596116,-0.459941089,0.505254686,0.227634296,-0.442737401,0.491557419,0.232874095,-0.442300171,0.47979337,0.239490271,-0.442653,0.603898287,0.247341156,-0.208804175,0.470836014,0.274886012,-0.113261178,0.566957593,0.309345931,-0.410143316,0.508914292,0.322708786,-0.384898037,0.714094758,0.498533428,-0.144397199,0.392771602,0.492285252,0.009025583,0.75263226,0.80854404,-0.239723608,0.17990616,0.641119838,-0.453289926,0.744869947,1.009942889,-0.362762153,0.281471103,0.383914411,-1.057695866,0.748777926,1.127652645,-0.420015901,0.297843277,0.306445658,-1.176202655,0.710024238,1.109983683,-0.397577971,0.318031728,0.296735346,-1.089545727,0.698591173,1.084780574,-0.361372799,0.325648636,0.330091894,-1.04281342,0.642246962,1.092279077,-0.086740322,0.415153325,0.989576519,0.089401133,0.629026234,1.550727963,-0.001920819,0.41474086,1.536551118,0.34761399,0.616962433,1.952185869,0.448966891,0.405100167,1.937935948,0.81701839,0.624287367,2.00902319,0.470321089,0.400764942,1.993231654,0.857960522,0.578440845,2.091808796,0.04996644,0.429271042,2.092149734,0.422135532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285978734,0.371712327,-2.14E-07,0.319507778,0.342981279,-0.011261821,0.334637463,0.307226658,-0.016884644,0.334318846,0.270030141,-0.023554193,0.330260366,0.239861965,-0.028700281,0.340495259,0.276498318,-0.001757736,0.34461391,0.252402335,-0.022960218,0.335792124,0.27169019,-0.03700674,0.32823658,0.295491874,-0.043024391,0.317269951,0.272336513,-0.003500302,0.315537721,0.244777024,-0.026686145,0.310270876,0.278817862,-0.034743771,0.309486121,0.309488475,-0.034326456,0.294111222,0.273861021,-0.008547195,0.291577846,0.263554633,-0.03172851,0.29239282,0.300156802,-0.03106492,0.294933647,0.325584203,-0.023647321,0.271536946,0.281419367,-0.014569288,0.273808956,0.275512338,-0.028587798,0.277641743,0.302499712,-0.025680719,0.281484067,0.320167929,-0.019251879
T,0.528587222,0.260006011,-0.494899839,0.550373673,0.219254255,-0.463570267,0.564790547,0.219550371,-0.463668644,0.577098131,0.220980883,-0.463871181,0.5055632,0.22523056,-0.442020595,0.491449207,0.22962147,-0.441812515,0.480925649,0.234075785,-0.442306906,0.607765019,0.249900639,-0.231454611,0.473840654,0.261471212,-0.115423545,0.563781381,0.311214149,-0.409210265,0.503682971,0.318290412,-0.378012896,0.714890718,0.488615036,-0.173402414,0.396097988,0.478795648,0.041528575,0.763775945,0.781238675,-0.255826831,0.178316325,0.632971346,-0.40964824,0.752430975,0.98467648,-0.421735674,0.289392352,0.3813155,-1.050857782,0.772668064,1.103052616,-0.477326781,0.302483737,0.306464612,-1.165320873,0.718646884,1.068548799,-0.47397384,0.320963979,0.297724307,-1.082302332,0.705171347,1.01771915,-0.424491823,0.328522682,0.329225272,-1.03575027,0.631701767,1.003935099,-0.094773956,0.41906324,0.977476656,0.096809871,0.611365914,1.470720053,-0.011337297,0.400288761,1.453230619,0.478837788,0.603541851,1.846971035,0.38881281,0.397902369,1.827840567,0.982922435,0.609094858,1.904869556,0.409841597,0.397277832,1.883720636,1.027508259,0.570419908,1.976971388,0.033018243,0.410393775,1.966503143,0.664732754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289657831,0.369293302,-1.91E-07,0.322490066,0.34443593,-0.012938917,0.336217523,0.308027118,-0.018931132,0.334240645,0.268568099,-0.025384389,0.333432168,0.237452388,-0.030248197,0.339302599,0.275933951,-0.002456411,0.34325555,0.253757209,-0.023584807,0.334372073,0.272912443,-0.03774232,0.32661736,0.298122823,-0.04368078,0.316422909,0.273031712,-0.003040271,0.315053284,0.245663479,-0.025485195,0.309940189,0.27807796,-0.033445086,0.309323132,0.30910942,-0.033255935,0.293605775,0.27604568,-0.007117665,0.29202953,0.264198065,-0.03009095,0.29230696,0.299832225,-0.029508088,0.294357687,0.326397717,-0.022220928,0.271276712,0.284785151,-0.012267916,0.273614168,0.276451647,-0.026780477,0.277617753,0.302462786,-0.024396541,0.281309873,0.320747823,-0.018293479
T,0.528120816,0.262025416,-0.482898057,0.548213065,0.221516848,-0.448769987,0.562537611,0.221450865,-0.44872278,0.574332058,0.222117007,-0.448943198,0.505659401,0.227865458,-0.424095452,0.493030459,0.232031345,-0.423688948,0.4822492,0.236558437,-0.424001604,0.604098082,0.251960993,-0.221867517,0.47483024,0.268357575,-0.090668067,0.564026117,0.310453892,-0.403066695,0.50628376,0.320058763,-0.367678374,0.714163721,0.506096721,-0.178679436,0.397177815,0.492365718,0.071366556,0.756766915,0.821041882,-0.25955683,0.180413932,0.644482017,-0.345095664,0.749879777,1.02232933,-0.354812562,0.287296563,0.383237004,-0.94317168,0.749364793,1.140225887,-0.409516901,0.302265495,0.305776715,-1.054849982,0.711438596,1.124510288,-0.385918111,0.321935683,0.297028482,-0.962201715,0.699144244,1.099591732,-0.352425843,0.329205811,0.330161095,-0.92764014,0.632308662,1.089395046,-0.119897328,0.418065131,0.987704515,0.122401431,0.610161722,1.551749349,-0.059982449,0.403180063,1.53164947,0.404686689,0.596478641,1.952221274,0.397214919,0.393577695,1.928848028,0.896588445,0.605573654,2.009799242,0.419021666,0.390932262,1.983926535,0.940706134,0.549432337,2.08789134,-0.003035283,0.407719076,2.080862045,0.517053306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286760747,0.370645255,-1.93E-07,0.321290374,0.343882352,-0.011051558,0.337229639,0.307278633,-0.016641984,0.336012304,0.268127769,-0.023320843,0.332832903,0.239034221,-0.028498543,0.341806442,0.278150648,-0.001596773,0.344626367,0.25229758,-0.022751307,0.335202575,0.270191729,-0.036873944,0.328052014,0.29443875,-0.043021396,0.318295747,0.274760544,-0.003539842,0.316780895,0.24783051,-0.0264387,0.310775012,0.280303866,-0.034405857,0.310446471,0.310106426,-0.034380235,0.295219839,0.276580393,-0.008787106,0.293700725,0.262688011,-0.031754203,0.292581171,0.297958434,-0.03032859,0.294533789,0.32345885,-0.022794183,0.272310823,0.284013569,-0.015035948,0.274557531,0.274654955,-0.029177027,0.27706632,0.300946534,-0.025869669,0.280500054,0.319007486,-0.019277371
T,0.531077862,0.259089053,-0.467889726,0.553099036,0.218399867,-0.437247455,0.567270577,0.218707979,-0.437337786,0.579401433,0.220173299,-0.437526941,0.508042097,0.224519596,-0.415700585,0.494082272,0.228912652,-0.415513903,0.483629644,0.233521461,-0.41608125,0.609451175,0.249373496,-0.21083419,0.47693783,0.261681736,-0.094289094,0.567563534,0.311619461,-0.384491563,0.506342649,0.318356514,-0.353355438,0.718354583,0.490569592,-0.156198606,0.395584702,0.475527287,0.045114558,0.75581032,0.785819411,-0.240715787,0.181044281,0.62992996,-0.423844814,0.745406985,0.991657972,-0.396649033,0.288079083,0.373772621,-1.066285491,0.750665545,1.096024394,-0.443951041,0.29949826,0.301708102,-1.176782966,0.71916306,1.077966928,-0.440958351,0.318302572,0.290038228,-1.092513084,0.705696464,1.019586086,-0.399884611,0.3251912,0.319527328,-1.050504446,0.628172278,1.005279899,-0.097200327,0.415076494,0.974470496,0.099335536,0.607645214,1.468072772,-0.056453101,0.397244334,1.453546524,0.481603712,0.597598493,1.847270966,0.307457328,0.39383778,1.831442595,0.967779458,0.602881968,1.90581274,0.32423234,0.392452776,1.887484074,1.009901047,0.563010216,1.976976395,-0.058137577,0.405864865,1.971437454,0.644219995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291486263,0.366895497,-2.01E-07,0.322774023,0.341999233,-0.014001592,0.338036418,0.305569112,-0.020051409,0.336597562,0.267363161,-0.026253732,0.334598243,0.238995761,-0.030882912,0.34024179,0.274909943,-0.003244988,0.345084965,0.252218485,-0.024634328,0.335427701,0.271762729,-0.038704891,0.327252954,0.297457099,-0.044442277,0.317681909,0.272359222,-0.002955616,0.316016227,0.246887654,-0.026034269,0.310520947,0.280954421,-0.033919342,0.310932964,0.311626792,-0.033301804,0.295158625,0.275435388,-0.006237932,0.293237805,0.263095081,-0.029907418,0.293381512,0.298818767,-0.029275766,0.296589166,0.324777216,-0.021580819,0.272754818,0.283862323,-0.010543971,0.274848431,0.272904217,-0.025446797,0.278563321,0.299221784,-0.022762259,0.282745183,0.31741029,-0.016175691
T,0.528983772,0.259434164,-0.504536867,0.551313043,0.218411624,-0.472741783,0.566002965,0.218436539,-0.472741693,0.578419566,0.219470084,-0.472983181,0.505366981,0.224982262,-0.44913277,0.49152106,0.229590178,-0.448803604,0.48177743,0.234560251,-0.449206442,0.608251095,0.247344196,-0.240305856,0.475082725,0.262251794,-0.110866532,0.565606356,0.311598778,-0.419742256,0.503937006,0.318422586,-0.38502124,0.719727516,0.496725917,-0.185388103,0.396732062,0.482118309,0.043420117,0.756990433,0.800599694,-0.258003354,0.180580974,0.634834886,-0.391000658,0.73358196,1.01496768,-0.37357673,0.288577974,0.375734448,-1.002008319,0.729525447,1.134543777,-0.425658613,0.302293837,0.303314567,-1.113322377,0.692666054,1.116657257,-0.40573439,0.321871638,0.292253226,-1.027309895,0.682658017,1.087998271,-0.370940417,0.328332871,0.321838915,-0.986807168,0.631111979,1.01347363,-0.111733198,0.421665132,0.991430581,0.11391034,0.619146645,1.505310416,0.000950108,0.414018452,1.487570167,0.437564462,0.607846498,1.885064602,0.48910445,0.406177133,1.86477828,0.956752956,0.616581142,1.942109823,0.515798211,0.403550535,1.920471907,1.004758596,0.564612627,2.019811869,0.11162319,0.420090735,2.013045549,0.598025084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289749265,0.367166311,-1.84E-07,0.323102057,0.345666379,-0.013610556,0.338104099,0.309195459,-0.019868534,0.335689992,0.269592553,-0.026397938,0.33431232,0.239427626,-0.031212354,0.342582792,0.276869565,-0.003800841,0.346478194,0.254357666,-0.025740491,0.335966021,0.273497164,-0.04017901,0.327032626,0.299228191,-0.046070192,0.319117367,0.272595912,-0.004253245,0.317515641,0.245592371,-0.027778842,0.310999423,0.277590632,-0.03591172,0.309870899,0.308958828,-0.035442144,0.296051353,0.274451375,-0.008271405,0.293667823,0.262542397,-0.032033756,0.292857558,0.297774315,-0.031582154,0.29504481,0.324465841,-0.024091426,0.27385512,0.282018334,-0.013366831,0.276292741,0.272729903,-0.028194245,0.278835773,0.298576117,-0.025733441,0.282137871,0.317254812,-0.019393871
T,0.532415092,0.260371208,-0.503157258,0.554717243,0.222444475,-0.466433585,0.568983734,0.223401412,-0.466377884,0.581139624,0.22469078,-0.466587633,0.508750141,0.226586282,-0.444670767,0.494905293,0.230863392,-0.444344044,0.484244883,0.235657454,-0.444697917,0.609344184,0.254390895,-0.225581214,0.476236045,0.267747402,-0.10845308,0.568530142,0.310325921,-0.417244524,0.50908047,0.31885618,-0.385668337,0.716044664,0.496795297,-0.186625898,0.399582684,0.48404932,0.035595354,0.759081781,0.784627974,-0.27527222,0.181552589,0.629231036,-0.422412008,0.744954705,1.004966378,-0.388961971,0.293192506,0.372960567,-1.02295351,0.742890477,1.119505405,-0.439870745,0.304231972,0.299275756,-1.132963419,0.704571486,1.102221727,-0.424910009,0.324981868,0.290568948,-1.041658878,0.702978492,1.027435184,-0.387540787,0.333375275,0.322460949,-1.004488349,0.63487488,1.008178353,-0.094659522,0.424257129,0.994005799,0.096756466,0.630435824,1.506563306,0.031761881,0.421702713,1.49318397,0.440872371,0.623005092,1.887259722,0.510389566,0.415712893,1.872447491,0.967247009,0.63049978,1.943730116,0.536697328,0.41110152,1.927107215,1.014357328,0.584985793,2.023579597,0.13924025,0.438835472,2.021320343,0.610555351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289754599,0.370537996,-2.11E-07,0.322030336,0.345664918,-0.011929186,0.338268697,0.309618413,-0.017463744,0.337678105,0.271669,-0.023597006,0.336712748,0.242948756,-0.028259961,0.342393219,0.278162777,-0.002262831,0.34579578,0.255314171,-0.02321218,0.335701644,0.274175793,-0.037061919,0.327901751,0.299581468,-0.042758312,0.319361776,0.275257826,-0.00324755,0.316723019,0.248363718,-0.026032416,0.310976267,0.281621188,-0.033893101,0.311232626,0.312685728,-0.033345249,0.296558201,0.27818051,-0.00752061,0.293202847,0.264776826,-0.030887552,0.29334107,0.300947011,-0.030115305,0.29665333,0.327387214,-0.022457404,0.274172187,0.28693518,-0.012671117,0.274804294,0.275902152,-0.027532972,0.278503895,0.302748084,-0.024776287,0.283056557,0.321488321,-0.018171411
T,0.531201243,0.264185369,-0.507391155,0.553934574,0.224555552,-0.476139128,0.568454266,0.225117922,-0.47612673,0.582104445,0.226637125,-0.476413578,0.510188103,0.229787052,-0.452206224,0.497181982,0.234111547,-0.451890707,0.485686153,0.238592565,-0.452263415,0.612294793,0.253519297,-0.24367097,0.478929371,0.267119825,-0.114992902,0.565919161,0.314703345,-0.422344118,0.50786978,0.322098553,-0.3876113,0.72023201,0.499651313,-0.196820244,0.399079621,0.484600246,0.042560671,0.76008743,0.797105908,-0.26221174,0.181879073,0.636496663,-0.401146114,0.742909551,1.009834886,-0.369585544,0.287944168,0.385271966,-1.019098163,0.757647872,1.120774746,-0.419324815,0.30236721,0.312339306,-1.130002737,0.713969171,1.085284114,-0.406408012,0.321344316,0.303167045,-1.041918159,0.703171849,1.039645076,-0.368998557,0.328368455,0.333829939,-1.0028162,0.634843349,1.00651443,-0.102800891,0.425244153,0.990041912,0.104866624,0.629809678,1.495735168,0.045837514,0.419524968,1.479862928,0.48083663,0.626465797,1.872717142,0.547498405,0.417345613,1.856933713,1.03070569,0.63475585,1.928856969,0.577608347,0.414304882,1.912393093,1.081332088,0.586639106,2.010029316,0.182593241,0.437551022,2.004598379,0.683067679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289887935,0.367818266,-1.82E-07,0.322643101,0.344975322,-0.013486016,0.338403642,0.309034437,-0.020488117,0.336733401,0.270522356,-0.027760206,0.334647775,0.240393326,-0.033547379,0.34237799,0.277442396,-0.005317682,0.344407529,0.254710793,-0.027903954,0.334923565,0.272889346,-0.042836037,0.327152014,0.297480136,-0.049293403,0.319103748,0.273782194,-0.006293435,0.316789627,0.247276306,-0.030250115,0.310451031,0.280736864,-0.03840239,0.309791058,0.311114043,-0.038269527,0.296106339,0.27641055,-0.010703302,0.292507917,0.262696177,-0.034956433,0.291817844,0.298869014,-0.033622365,0.294858783,0.324385494,-0.025846763,0.27370888,0.284840584,-0.016156698,0.274038792,0.274598479,-0.031492133,0.277205944,0.301191747,-0.028480425,0.28163892,0.318872094,-0.021910409
T,0.535269916,0.258450806,-0.465111345,0.557122231,0.21902436,-0.433459848,0.57110256,0.219260514,-0.433273375,0.5843243,0.220292807,-0.433420748,0.512146771,0.225103036,-0.415611804,0.498604238,0.229125261,-0.41525799,0.48689428,0.233664572,-0.415617645,0.614066482,0.248862877,-0.210404828,0.479702085,0.261887312,-0.110048845,0.571360171,0.310674846,-0.384219557,0.509810269,0.317670345,-0.356765568,0.722840071,0.497874945,-0.121636592,0.397549331,0.473604202,-0.004483614,0.767179608,0.799703598,-0.188379586,0.185148239,0.635138094,-0.40218839,0.740455031,1.004337907,-0.332857996,0.287604213,0.383220673,-0.962913156,0.748772025,1.105382323,-0.389152288,0.299778253,0.307976663,-1.078068852,0.710693896,1.085618615,-0.384559095,0.318301767,0.295331597,-1.001783729,0.700427055,1.003974557,-0.339560211,0.324737191,0.326614499,-0.95166409,0.63389045,1.000194311,-0.053616632,0.416125357,0.986736715,0.05652561,0.612178266,1.510696411,0.005968885,0.396434307,1.487182975,0.229210407,0.588173509,1.905729294,0.438597262,0.377510756,1.882661819,0.633405626,0.590758085,1.962001324,0.459117979,0.372452736,1.93848002,0.666910172,0.551439464,2.046052456,0.056739658,0.401548684,2.03375864,0.241361052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288364261,0.368386269,-1.63E-07,0.321005344,0.346296877,-0.01650122,0.336338073,0.312432885,-0.024920126,0.335941166,0.274050832,-0.03338784,0.332360208,0.242938668,-0.039954789,0.339593977,0.275001049,-0.005537618,0.34369868,0.252289861,-0.02878223,0.335129857,0.272818208,-0.044079065,0.327680051,0.297361076,-0.050547555,0.316339225,0.271180958,-0.005003893,0.314819098,0.245881557,-0.029671222,0.310022354,0.280611366,-0.038450539,0.309673965,0.310522884,-0.038433209,0.293127358,0.272968948,-0.008396242,0.291349649,0.263720185,-0.033362102,0.291947186,0.300753266,-0.033324443,0.293840945,0.326617509,-0.026036343,0.270493478,0.280168384,-0.013161116,0.272788435,0.276040316,-0.028711369,0.27646172,0.303040177,-0.026872709,0.279689372,0.320763171,-0.020956976
T,0.530768633,0.265148461,-0.470986754,0.552618444,0.226870239,-0.438778579,0.566418231,0.227089748,-0.438697577,0.579308033,0.227862775,-0.438945621,0.508952022,0.233294487,-0.417496741,0.495136648,0.237841427,-0.417063653,0.482984394,0.243028641,-0.417359024,0.609439373,0.258254111,-0.212387204,0.474516481,0.27327925,-0.096692488,0.566897571,0.314730525,-0.389731169,0.507911861,0.322823405,-0.358335167,0.712060452,0.501091003,-0.165711224,0.396395922,0.487326086,0.06051264,0.751043022,0.800617158,-0.244154364,0.185976863,0.644850433,-0.323655039,0.731044948,1.007315159,-0.351107806,0.285602987,0.37217325,-0.882699966,0.737847269,1.120494366,-0.412671179,0.301003188,0.299530804,-0.994000256,0.701236606,1.102512598,-0.395485759,0.32312721,0.289669693,-0.91425848,0.689904332,1.077337503,-0.351948351,0.329557091,0.319399953,-0.871034801,0.629676521,1.094203711,-0.109670565,0.420730412,0.997936189,0.112123765,0.614278436,1.556307316,-0.064590506,0.4101004,1.539438128,0.331190735,0.603410721,1.964197874,0.367940784,0.404362261,1.943563461,0.759322464,0.611900687,2.02061224,0.387236714,0.401978433,1.998753071,0.796785951,0.559781611,2.103127003,-0.02858215,0.418137491,2.094590187,0.37162149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290721387,0.366294563,-1.81E-07,0.322477579,0.343561232,-0.012927638,0.338107109,0.307339072,-0.01877741,0.336519212,0.268369764,-0.024939807,0.334875852,0.238036603,-0.029648395,0.341057777,0.274561614,-0.002227297,0.34378323,0.252286941,-0.023598367,0.334733665,0.268841177,-0.037881766,0.327017784,0.292349398,-0.043780845,0.318587035,0.27123633,-0.002800507,0.316501737,0.2451545,-0.025944266,0.310969502,0.278233975,-0.034096934,0.31069842,0.308373839,-0.033563592,0.296340376,0.274014175,-0.006791097,0.293420553,0.261023819,-0.030837564,0.292701691,0.29729712,-0.030010201,0.295401484,0.322796404,-0.022048419,0.274418145,0.282562822,-0.011701353,0.275523514,0.272336602,-0.026994089,0.278342068,0.299220711,-0.024117827,0.282274634,0.317098141,-0.017239625
T,0.531444669,0.262583792,-0.513043463,0.551735342,0.222064793,-0.479558647,0.566043079,0.222371101,-0.479399353,0.578033864,0.223573819,-0.479331195,0.506825566,0.227037609,-0.461871475,0.493315518,0.230996951,-0.461493194,0.484013855,0.235441446,-0.461782843,0.606191516,0.249786437,-0.255197048,0.472507387,0.264332533,-0.159616128,0.564560711,0.312926829,-0.431677401,0.507481396,0.320152223,-0.406977564,0.719015002,0.495975792,-0.210746765,0.406524092,0.475866675,0.015011275,0.783800662,0.873813272,-0.344275057,0.189260721,0.636029124,-0.358867317,0.599566519,0.88240689,-0.456793696,0.285674274,0.380826414,-0.881562412,0.537724018,0.905179858,-0.507500947,0.299178988,0.303599715,-0.981491923,0.517873704,0.852003992,-0.442749441,0.320180625,0.288338125,-0.889726043,0.527290523,0.837844193,-0.430775315,0.330438673,0.319219947,-0.863571525,0.640384436,0.997492194,-0.049357798,0.438013256,0.980395734,0.052259214,0.635005355,1.443992376,0.082546957,0.425838709,1.433473825,0.197826177,0.622686982,1.789032102,0.586326003,0.422056019,1.784353852,0.560310304,0.63087523,1.842195511,0.61744827,0.418986887,1.83992362,0.58805126,0.584458947,1.927337289,0.259929687,0.447820365,1.928269506,0.205376223,0.619526684,0.886490285,-2.50E-07,0.582912862,0.895684719,0.007069294,0.542253435,0.887069046,0.005410509,0.512828529,0.862741947,0.000993289,0.496989012,0.83930409,-0.001814767,0.532610834,0.904783607,-0.001361789,0.484766871,0.892494798,-0.011367199,0.496825278,0.892387748,-0.017115861,0.514032781,0.895779729,-0.019070117,0.53521812,0.892286658,-0.009871467,0.489923626,0.881291091,-0.016272245,0.500487268,0.882625043,-0.017859323,0.517411292,0.886204183,-0.018389257,0.540542185,0.876353502,-0.018163607,0.498763353,0.870010436,-0.020095365,0.506919324,0.874539256,-0.014589768,0.521707356,0.879852474,-0.011101219,0.547652066,0.859766662,-0.026136037,0.513857007,0.860811234,-0.022703012,0.520165324,0.867279172,-0.014130918,0.532583416,0.870345056,-0.00850589,0.286983192,0.371885389,-2.03E-07,0.320435047,0.343508869,-0.013160286,0.33501333,0.30814895,-0.019908987,0.333593875,0.271240443,-0.027419928,0.328056216,0.24156256,-0.033272985,0.336999714,0.27156207,-0.002756989,0.340272337,0.249967471,-0.024350084,0.331956834,0.271081716,-0.038920593,0.325256377,0.295813382,-0.045204137,0.31368053,0.268698066,-0.003451585,0.312433183,0.245010704,-0.026802821,0.307880282,0.279678106,-0.03513037,0.307782412,0.310103387,-0.034972157,0.291000813,0.271537036,-0.007694539,0.289553404,0.263686538,-0.031052371,0.290793478,0.299590975,-0.031057814,0.293739468,0.325596243,-0.024037575,0.269384891,0.280268759,-0.013092698,0.272850126,0.274446011,-0.027176537,0.277083874,0.300300211,-0.025037766,0.281100184,0.318141311,-0.019133562
