class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75
Z,0.490015209,0.307275236,-0.32098946,0.512367845,0.256354153,-0.304035485,0.529614449,0.252247393,-0.304140776,0.54259634,0.249817908,-0.304518104,0.465350688,0.269212663,-0.283604562,0.454313099,0.273137867,-0.283624262,0.444827795,0.276911557,-0.28396374,0.574256301,0.267870128,-0.157420143,0.439957708,0.302487105,-0.050017856,0.530571282,0.352969587,-0.261180282,0.472330809,0.362803727,-0.230790183,0.693775833,0.482802033,-0.094818115,0.38786447,0.500813603,0.071190462,0.736268163,0.802630126,-0.142286643,0.28571713,0.867732167,-0.153038755,0.661792278,0.968732119,-0.285398662,0.299479693,0.528082073,-0.580961227,0.654524624,1.046368122,-0.305882633,0.281964719,0.461377501,-0.641918421,0.611774445,0.998764873,-0.291397631,0.298448682,0.420916915,-0.590555906,0.611717284,0.96824348,-0.275701761,0.312395275,0.443601906,-0.567400575,0.635732412,0.966746569,-0.058484714,0.440389246,0.957913458,0.05851407,0.6495893,0.976637781,-0.522022545,0.333384633,1.231883526,-0.193211302,0.593059659,1.509740353,-0.157058567,0.438645452,1.607911587,0.000350512,0.591741741,1.563418865,-0.129616186,0.469203711,1.637308717,0.015714087,0.572719097,1.677073717,-0.323263973,0.432000071,1.793146014,-0.186993986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318462133,0.506834567,-2.37E-08,0.336942106,0.473445743,-0.013664655,0.342236698,0.430204332,-0.022080012,0.326717377,0.406743288,-0.030331623,0.30476436,0.402866989,-0.038400177,0.306019843,0.38129878,-0.020009678,0.285473913,0.338783234,-0.034969453,0.269223392,0.311105371,-0.043969736,0.255557388,0.288331598,-0.049637642,0.282688826,0.393678814,-0.020564498,0.288741916,0.407123297,-0.045781896,0.30629009,0.439937979,-0.050981842,0.320719689,0.463674486,-0.048556983,0.265826762,0.41518262,-0.022099098,0.276749045,0.439046413,-0.042833503,0.294945478,0.46463865,-0.038720146,0.308668017,0.481440037,-0.030349998,0.252568454,0.440580875,-0.025359038,0.263349503,0.459317952,-0.03722135,0.28035754,0.477232963,-0.033650409,0.292255819,0.486372948,-0.026936298
Z,0.489928722,0.30891636,-0.34645924,0.50998199,0.259019315,-0.330249935,0.527144074,0.255277157,-0.330411166,0.539840639,0.252526581,-0.330735803,0.46415323,0.269738197,-0.308599383,0.452986866,0.273224175,-0.308691382,0.444369882,0.276735961,-0.309038579,0.570992827,0.268989742,-0.175795138,0.439102829,0.302205622,-0.065249756,0.528260708,0.353660315,-0.283704072,0.47182256,0.363250315,-0.252650082,0.689617872,0.479842842,-0.129634544,0.389990389,0.508641541,0.079099968,0.726861119,0.806311965,-0.198036522,0.295193166,0.864370584,-0.149422541,0.65579778,0.961404204,-0.355299085,0.303859413,0.539339364,-0.64588958,0.6396662,1.048777103,-0.387070239,0.281947374,0.47037369,-0.723421574,0.611259222,1.007367134,-0.37974453,0.29816553,0.42979157,-0.681241632,0.610028148,0.96612078,-0.348879188,0.315771997,0.457299709,-0.637796521,0.634305239,0.977794647,-0.088171519,0.44685334,0.972707212,0.088450037,0.608172297,1.029775858,-0.406863153,0.354529381,1.260191679,-0.046032127,0.585134685,1.585561275,-0.07024201,0.435384452,1.675497293,0.166649863,0.599213421,1.642153621,-0.047295578,0.466247857,1.717071295,0.180815309,0.561544955,1.746411562,-0.250132918,0.402266681,1.852500677,-0.032106973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31551832,0.507321596,1.07E-08,0.334882617,0.474913865,-0.012739426,0.340554833,0.433069706,-0.020708686,0.326443076,0.408350527,-0.02880894,0.305252403,0.402225584,-0.036805876,0.305198431,0.382804275,-0.018285351,0.285374701,0.342373937,-0.0334832,0.26918751,0.313760966,-0.042877443,0.255900085,0.29063201,-0.048701029,0.28218022,0.394516647,-0.019181419,0.28888309,0.410912693,-0.0442807,0.306497008,0.442390442,-0.049549289,0.320858061,0.465798199,-0.047223881,0.265188396,0.415772438,-0.021172469,0.276968628,0.440575749,-0.041590776,0.294166327,0.465672165,-0.037358239,0.307530284,0.482675433,-0.028868528,0.251461744,0.44109118,-0.024907602,0.262643188,0.459623247,-0.036378391,0.278287679,0.476902485,-0.03276033,0.289394826,0.485617876,-0.026002089
Z,0.489380687,0.307287633,-0.310763955,0.510171056,0.260046721,-0.291059643,0.52750051,0.256950438,-0.291182727,0.540145993,0.254375458,-0.291504532,0.463508785,0.267554224,-0.270911157,0.452298224,0.270750403,-0.271035999,0.442854404,0.274388969,-0.271441191,0.57226187,0.270618856,-0.13462916,0.437927008,0.300468326,-0.030572053,0.526553333,0.351789892,-0.247916013,0.469537169,0.361189663,-0.218746215,0.69142288,0.4881109,-0.094978392,0.389351785,0.512042999,0.100241899,0.733633161,0.826004386,-0.179161191,0.287239403,0.867640257,-0.135050684,0.654733539,0.973846674,-0.348506689,0.308297426,0.540623069,-0.604902267,0.641639113,1.059257388,-0.377882391,0.278029919,0.471522331,-0.677319884,0.611623943,1.020096183,-0.36144954,0.297747225,0.430776596,-0.631493449,0.602574289,0.973573864,-0.338463128,0.318076819,0.457530707,-0.594800174,0.639220893,0.98754406,-0.082857832,0.44465071,0.968700945,0.082920507,0.62606138,1.019654274,-0.425550401,0.334343076,1.280380011,-0.153049126,0.588032246,1.593013167,-0.064086176,0.435508907,1.671620607,0.056717306,0.595587492,1.648604631,-0.038513046,0.467540741,1.699682474,0.072533093,0.564583421,1.757561207,-0.245218068,0.429015309,1.866077185,-0.138508067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316626191,0.508368313,-6.30E-09,0.335806191,0.474564105,-0.012675107,0.341022372,0.43204993,-0.020657925,0.326501667,0.407390475,-0.028969502,0.305050999,0.40166378,-0.037179466,0.305480152,0.383227408,-0.017744811,0.284832478,0.342039406,-0.03297307,0.269266963,0.314225078,-0.042340882,0.256490439,0.291365504,-0.048167996,0.283279359,0.396404654,-0.019136578,0.289292276,0.407887548,-0.044153567,0.306846678,0.439838082,-0.04966205,0.320605725,0.463641077,-0.04755412,0.266838044,0.418002188,-0.021626608,0.276867658,0.438290298,-0.042005107,0.294268489,0.464230478,-0.037857495,0.307344437,0.481489301,-0.02946943,0.253404021,0.442979008,-0.025847027,0.26283887,0.458924472,-0.036971308,0.278568298,0.476187438,-0.033071958,0.289570332,0.485063881,-0.026334932
Z,0.487236351,0.306674838,-0.307656765,0.509749353,0.257363856,-0.291575253,0.527265131,0.253148675,-0.291693181,0.540329993,0.250804424,-0.292068034,0.462751091,0.269478321,-0.271015793,0.451743126,0.273153722,-0.271059006,0.441899478,0.277034879,-0.27143085,0.572494388,0.268332124,-0.144147038,0.438762575,0.301825583,-0.037319589,0.52787137,0.353002548,-0.247100875,0.469904572,0.363713622,-0.216941744,0.69400239,0.485517085,-0.093941242,0.389387846,0.504869878,0.085776955,0.726862788,0.811552346,-0.156651542,0.286772013,0.869294465,-0.148256049,0.659972847,0.961817622,-0.304491788,0.300233632,0.531056583,-0.605442762,0.644030511,1.047406077,-0.328366578,0.280027002,0.465010703,-0.673726737,0.604694903,1.001024365,-0.317746282,0.296726763,0.422881126,-0.627180815,0.605003417,0.961737275,-0.296520025,0.312781096,0.445704877,-0.594293177,0.640063107,0.9766922,-0.073472157,0.444547117,0.96881777,0.073519938,0.632616878,1.000916123,-0.459411055,0.333629966,1.250873089,-0.156872094,0.590901673,1.537738085,-0.134678006,0.452605337,1.633062124,0.013694914,0.598370731,1.596910715,-0.111346081,0.488228232,1.663320065,0.026328614,0.570795953,1.700517416,-0.295788467,0.439481914,1.820320129,-0.167744279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317530215,0.507517636,-1.45E-08,0.336324662,0.47480613,-0.012746301,0.341183931,0.431902289,-0.020711336,0.326233357,0.407262534,-0.028615234,0.304640651,0.403593212,-0.036404643,0.305367947,0.382234216,-0.019021051,0.285597086,0.342092752,-0.033761833,0.269330055,0.313911051,-0.043153163,0.255959392,0.290809035,-0.049328744,0.281963438,0.393256664,-0.019753823,0.289122313,0.41131264,-0.043648615,0.305804521,0.442685008,-0.048636522,0.319618106,0.465245783,-0.046726093,0.265276283,0.414810181,-0.021457201,0.277406901,0.442837387,-0.040686455,0.294417948,0.466901988,-0.036332168,0.307673037,0.482985824,-0.028493512,0.252370387,0.440527797,-0.024962224,0.263730347,0.46165818,-0.035989065,0.279825538,0.479011714,-0.032492969,0.291137546,0.487757862,-0.026199434
Z,0.489382982,0.309763253,-0.360975623,0.510208607,0.260711074,-0.343998343,0.527240813,0.25701952,-0.344168276,0.539750993,0.254280686,-0.344340891,0.46467036,0.270970345,-0.318609595,0.453359902,0.274202704,-0.318640858,0.444549143,0.277449071,-0.319059014,0.572215319,0.271403313,-0.184407189,0.439968914,0.302419305,-0.053700697,0.52711463,0.355396539,-0.296998262,0.470965534,0.364071369,-0.260923892,0.693655908,0.487477034,-0.142004699,0.390087128,0.51158303,0.106002234,0.7253474,0.827355146,-0.231091768,0.290156811,0.863984287,-0.155753464,0.648251534,0.972738802,-0.408806384,0.302060425,0.535907388,-0.703196466,0.623701811,1.058919907,-0.454269648,0.282315403,0.465842932,-0.791191876,0.591254056,1.021191001,-0.437076628,0.299681842,0.425830156,-0.746432662,0.590572417,0.98008877,-0.401079595,0.316035211,0.453632772,-0.696918786,0.638839245,0.987653613,-0.101807855,0.445680082,0.98135972,0.102864839,0.588815331,1.266566753,-0.357712418,0.389995754,1.33353579,0.064441226,0.608660877,1.694187164,-0.023010405,0.438962847,1.734604359,0.287794679,0.626196623,1.747137427,-0.004358774,0.456564724,1.778706908,0.303007931,0.569486976,1.844603777,-0.279200792,0.427184105,1.897021532,0.038117152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317441732,0.508010328,-2.63E-08,0.336050689,0.475200385,-0.012753031,0.34145698,0.433257669,-0.020805474,0.328521192,0.408039719,-0.029104261,0.307902306,0.401029199,-0.037323065,0.305692196,0.382229537,-0.019121487,0.285361052,0.34192723,-0.034077499,0.269255757,0.314310014,-0.043452635,0.255922586,0.291612685,-0.049252205,0.282530248,0.393508464,-0.019967958,0.291397631,0.412140876,-0.0446527,0.308146596,0.444638461,-0.04977946,0.321929693,0.468650639,-0.047580656,0.265700608,0.414645582,-0.021816786,0.278326541,0.440672368,-0.041512109,0.294978112,0.465817928,-0.0372901,0.308574915,0.48358506,-0.029119482,0.252147436,0.439476013,-0.025493192,0.263892591,0.458744824,-0.036541242,0.279642105,0.476405591,-0.033068359,0.291322917,0.48611033,-0.026526826
Z,0.48672992,0.310243607,-0.30657199,0.510997474,0.259099007,-0.289464951,0.528361797,0.255965054,-0.289538175,0.541274786,0.254266739,-0.289906204,0.462556541,0.269997954,-0.266960829,0.451360315,0.273765564,-0.266959161,0.441534817,0.277735353,-0.267302454,0.574090242,0.273931861,-0.141382396,0.438030899,0.303841233,-0.025023663,0.526155293,0.356813788,-0.24628529,0.467259884,0.366779447,-0.213491797,0.693705916,0.486572683,-0.084732629,0.390096128,0.507723272,0.102106258,0.735700667,0.82309711,-0.138726011,0.290451199,0.867781639,-0.12971364,0.6587134,0.973879099,-0.267851859,0.301306278,0.53095001,-0.57309103,0.65266639,1.050596118,-0.288560063,0.279509395,0.461838037,-0.641048074,0.604626596,1.001801729,-0.277317315,0.298929274,0.42256397,-0.589050174,0.603848696,0.972419798,-0.259798795,0.31594187,0.447132111,-0.560874343,0.640362203,0.976418495,-0.070900977,0.445314348,0.968482077,0.070937105,0.627937675,0.981146872,-0.494699657,0.334051967,1.235271335,-0.169056669,0.593293667,1.511159539,-0.156638965,0.441087335,1.617421031,0.016216146,0.600479484,1.569760084,-0.13150543,0.475776851,1.649824977,0.030934229,0.574988425,1.677045822,-0.316849649,0.420476049,1.803073645,-0.163824886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319055438,0.507447422,-1.23E-08,0.33746323,0.474071145,-0.012746517,0.34254247,0.43106696,-0.020822236,0.329007447,0.406814903,-0.029118489,0.307782471,0.40246883,-0.037214771,0.305928141,0.380545884,-0.018108398,0.285348505,0.33958751,-0.033273902,0.269490033,0.312155485,-0.042735636,0.256600827,0.290065289,-0.048648585,0.282882243,0.392907679,-0.019059567,0.290026724,0.408729523,-0.044105049,0.307678759,0.441706926,-0.049266305,0.321774155,0.465173602,-0.046981085,0.266163528,0.414800584,-0.021129586,0.277240276,0.438795447,-0.041440178,0.294855535,0.464493334,-0.036993925,0.308480442,0.48123768,-0.028538259,0.252984226,0.440558106,-0.024972931,0.263415068,0.459393024,-0.036273662,0.279767096,0.476984501,-0.032427035,0.291489691,0.485851377,-0.025641402
Z,0.485238701,0.312232852,-0.352892637,0.507880569,0.261020303,-0.33725211,0.525082946,0.257292747,-0.337427258,0.537644029,0.254609466,-0.337785393,0.460789382,0.271129787,-0.316792279,0.449206412,0.274666846,-0.316852629,0.439330161,0.278397441,-0.317210525,0.570675731,0.270035446,-0.179219186,0.434449285,0.301287949,-0.074167371,0.522780299,0.358115673,-0.287706971,0.465507984,0.366556436,-0.258055657,0.687961578,0.481294215,-0.120574616,0.38792482,0.501049459,0.067184202,0.721990705,0.806831121,-0.191431537,0.292124629,0.867255867,-0.171949506,0.651423573,0.961497188,-0.371344239,0.300865889,0.531211913,-0.66136837,0.635694802,1.033587933,-0.406104177,0.273841411,0.45892328,-0.736784101,0.603317678,0.996075511,-0.394211799,0.289046764,0.420469165,-0.691647232,0.602184713,0.968140543,-0.364130795,0.308048964,0.447294533,-0.651676059,0.632550836,0.974781156,-0.074952193,0.439840555,0.967972219,0.075112008,0.608217299,1.032270074,-0.408321798,0.34593302,1.257464886,-0.113000646,0.589363396,1.582710028,-0.039531399,0.439715087,1.664940953,0.101053074,0.599153757,1.637445331,-0.011282912,0.469470441,1.702379942,0.117434084,0.567346096,1.748566151,-0.20995526,0.423588037,1.842984796,-0.092475817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309112281,0.508609414,-1.70E-08,0.328435898,0.473073453,-0.012661794,0.33343339,0.429926574,-0.020771682,0.318717837,0.406686753,-0.029097406,0.297134727,0.401370704,-0.037146777,0.299195111,0.382257134,-0.018057775,0.274588525,0.340906322,-0.03330845,0.257366478,0.313813269,-0.042868841,0.243138701,0.292291611,-0.048922665,0.277228922,0.396087468,-0.019215373,0.280589134,0.40744707,-0.044201165,0.298202157,0.440163136,-0.049754381,0.31164661,0.463945299,-0.047818054,0.260836631,0.41715005,-0.021478714,0.268282861,0.437487483,-0.041556198,0.286279023,0.462834805,-0.037339076,0.299500763,0.479171008,-0.029185833,0.247137949,0.441133082,-0.025495961,0.254922688,0.456853747,-0.036674444,0.27106002,0.474665761,-0.032776874,0.282319814,0.483346373,-0.026181767
Z,0.485214144,0.312003821,-0.293013901,0.509859204,0.261533499,-0.276697606,0.527798653,0.258163989,-0.276816607,0.540719271,0.255970418,-0.277188897,0.461451709,0.271924853,-0.256106466,0.450286299,0.275637329,-0.25614956,0.440382391,0.279868811,-0.256519914,0.574370146,0.274545401,-0.127323449,0.436921686,0.303618163,-0.020882493,0.524862409,0.358561695,-0.231919482,0.464969784,0.366655886,-0.202184752,0.691228867,0.485277176,-0.084808566,0.387741625,0.503421426,0.114688709,0.724040627,0.828276873,-0.149798527,0.288567513,0.871262193,-0.108502939,0.660358906,0.965924621,-0.28732726,0.297614634,0.530145049,-0.560327172,0.647988141,1.048547745,-0.307553858,0.268022925,0.463724911,-0.62988776,0.619748175,1.010804653,-0.298383176,0.284290642,0.422158301,-0.581372261,0.606218934,0.970842421,-0.279822737,0.304984272,0.446747303,-0.550342679,0.635474622,0.978136182,-0.078854814,0.440609843,0.967765749,0.07883779,0.599785268,1.004468203,-0.415839672,0.336072147,1.268596292,-0.129003569,0.59079212,1.557227015,-0.086870246,0.442008108,1.663046479,0.043173347,0.60305953,1.616464376,-0.063103281,0.477026135,1.697392941,0.055306442,0.57180357,1.721852422,-0.247748166,0.419869244,1.85059166,-0.145097196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30886817,0.508786023,-3.40E-08,0.324351162,0.47140035,-0.011629126,0.326117128,0.426412582,-0.019425228,0.308906734,0.405019164,-0.027352836,0.286662012,0.403469503,-0.03490974,0.289950848,0.384386331,-0.018265527,0.262433589,0.346446306,-0.03327252,0.241849303,0.322869509,-0.042684514,0.224650756,0.303674757,-0.048911698,0.268967867,0.399562299,-0.019512152,0.27497983,0.413934171,-0.042730432,0.295217961,0.445547938,-0.047116447,0.309716314,0.464256883,-0.045171317,0.254516482,0.422791272,-0.021713141,0.264476001,0.443315715,-0.040586453,0.283702821,0.466286749,-0.035430685,0.297031522,0.478441685,-0.027314289,0.242984533,0.448729277,-0.025575191,0.252605617,0.46361801,-0.036517002,0.270385742,0.479371339,-0.032122761,0.281742543,0.485750467,-0.025410179
Z,0.487376392,0.311877429,-0.33800593,0.510507762,0.264455259,-0.323856592,0.527181804,0.260980308,-0.324010283,0.539345503,0.258920789,-0.324289858,0.462619871,0.273489356,-0.299935073,0.450749725,0.277463555,-0.299984187,0.441932291,0.282032609,-0.300391048,0.571673632,0.274360359,-0.172344297,0.43891567,0.30196923,-0.049225286,0.525363624,0.354556561,-0.275566965,0.467049062,0.363625526,-0.241311595,0.690141201,0.488564312,-0.122695789,0.38620764,0.499366701,0.102461718,0.724028945,0.816866457,-0.191746533,0.291930556,0.863515437,-0.12460456,0.645632863,0.977532566,-0.36597544,0.298628509,0.536139905,-0.631267488,0.631638467,1.055613995,-0.405730247,0.272776812,0.470515519,-0.713638186,0.595023692,1.021242142,-0.394990742,0.286271483,0.428829134,-0.675268114,0.594667554,0.981653154,-0.359628826,0.30409807,0.453570008,-0.626224279,0.629060328,0.982877851,-0.085626677,0.436810493,0.969724715,0.086332634,0.593626916,1.225876927,-0.388298601,0.361999571,1.318107605,-0.033313811,0.596497118,1.673723698,-0.049004361,0.43365711,1.722316504,0.185374856,0.607765317,1.728295088,-0.02717411,0.457334131,1.761598825,0.200447127,0.565593958,1.833408713,-0.277568996,0.424466521,1.895113707,-0.048055511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311400592,0.50636059,-5.58E-09,0.327859879,0.472518951,-0.012269061,0.329624802,0.429080188,-0.019902285,0.312743574,0.407446235,-0.027544217,0.29023996,0.406203359,-0.035085585,0.292178214,0.385914207,-0.019208981,0.264433563,0.349240124,-0.034559444,0.243924841,0.325247765,-0.044280201,0.226896882,0.305761486,-0.0506933,0.270725548,0.400824457,-0.02032863,0.276281118,0.416146129,-0.044498581,0.295473874,0.445643991,-0.049350102,0.310131133,0.463894874,-0.047457621,0.255623162,0.423956096,-0.022484779,0.265491098,0.446278393,-0.041695055,0.284286439,0.467828184,-0.036963385,0.298517406,0.479195297,-0.029045708,0.243935391,0.449615031,-0.026405033,0.253585041,0.466863662,-0.037540909,0.270466328,0.48151502,-0.033658516,0.281981081,0.485875964,-0.027282825
Z,0.48732239,0.313567579,-0.328047127,0.51088953,0.26429981,-0.312182009,0.528846085,0.261227071,-0.312287509,0.542184532,0.258786738,-0.312588125,0.461475551,0.272632718,-0.29019779,0.450363457,0.275993943,-0.290313184,0.440564722,0.27980268,-0.290709198,0.575125337,0.27672264,-0.165427878,0.436622947,0.306140602,-0.053490259,0.527101576,0.359963536,-0.267630696,0.467620045,0.367941499,-0.236183524,0.691105306,0.49234283,-0.115257919,0.390369177,0.51034683,0.088617109,0.717306197,0.826772809,-0.164821386,0.286554962,0.879244208,-0.130846575,0.656612694,0.967388809,-0.291442066,0.301052004,0.533270001,-0.567196071,0.646483004,1.046800494,-0.308783829,0.27351445,0.459351063,-0.63037473,0.620155096,1.00976491,-0.295114309,0.291304976,0.426741302,-0.579034746,0.604193687,0.968276262,-0.282263607,0.312988728,0.452559829,-0.554889679,0.632068813,0.987632632,-0.086077437,0.440821737,0.967009783,0.086175919,0.626208603,1.030004025,-0.378633946,0.32226032,1.274422884,-0.167765424,0.612455666,1.577689052,-0.087985605,0.458117425,1.646899581,0.010429417,0.623372376,1.640084386,-0.069040842,0.49536553,1.670670033,0.02456945,0.594067216,1.730849743,-0.266172498,0.452799231,1.841827393,-0.170273051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309628993,0.506832778,-1.66E-08,0.32700482,0.473700106,-0.013080039,0.329956055,0.429005772,-0.020810423,0.312064946,0.406502545,-0.02821059,0.288852334,0.405662626,-0.035427928,0.293619961,0.386409581,-0.019293036,0.265506238,0.348801434,-0.03487261,0.245157704,0.324356258,-0.04464414,0.228322208,0.304408789,-0.051084302,0.272356093,0.400378913,-0.01970724,0.276475489,0.415803254,-0.044641133,0.296152711,0.446718633,-0.04963218,0.310806304,0.4654845,-0.047480989,0.257194787,0.422205895,-0.021264719,0.266091466,0.446354002,-0.041046795,0.284730971,0.468230575,-0.036325488,0.298169851,0.478726089,-0.028119585,0.244940445,0.446856588,-0.024593407,0.253659725,0.465178192,-0.036056045,0.270099491,0.480711013,-0.032230906,0.280832231,0.484867752,-0.025760258
Z,0.486314118,0.312932789,-0.296982467,0.509615421,0.26388216,-0.280248135,0.527878821,0.260888517,-0.280365914,0.541060627,0.258722901,-0.280744404,0.461672008,0.271848202,-0.257103503,0.45093292,0.274962902,-0.257127285,0.44114247,0.278508782,-0.257485628,0.57431221,0.276264369,-0.135292247,0.438157856,0.304199487,-0.017378142,0.52605021,0.359395921,-0.23767595,0.467405856,0.366820693,-0.204432875,0.691828072,0.485959649,-0.083340637,0.394177914,0.508842587,0.114949785,0.758289814,0.827157915,-0.137763783,0.285647005,0.869063318,-0.124393597,0.672854245,0.96278888,-0.282839447,0.30058217,0.530788481,-0.592035174,0.66795212,1.037658215,-0.302284777,0.273486346,0.46110785,-0.657836139,0.639199257,1.002455354,-0.292013586,0.29133004,0.426194072,-0.606738329,0.618900895,0.963008821,-0.274775624,0.311418056,0.451549828,-0.579874039,0.63751781,0.98048079,-0.073678933,0.447656333,0.959718168,0.073661804,0.620743275,0.995234489,-0.452634752,0.334317327,1.265320539,-0.160752282,0.613509893,1.530432463,-0.119944558,0.451687992,1.621477127,0.055925954,0.625322819,1.588425159,-0.093903378,0.486435801,1.648306131,0.075595647,0.602359891,1.695320845,-0.268547565,0.439109236,1.803396344,-0.107056126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309572965,0.506528676,-9.14E-09,0.327366143,0.472162426,-0.012648953,0.329771996,0.428059697,-0.020465594,0.313357443,0.405233681,-0.028046077,0.290906847,0.403991491,-0.035409261,0.293692946,0.384415686,-0.019733131,0.26585719,0.347798944,-0.035428014,0.24519679,0.323779345,-0.04525644,0.228115797,0.30412519,-0.051753353,0.271477878,0.399055481,-0.020546995,0.277311713,0.414775521,-0.045306344,0.297068059,0.445287555,-0.04996242,0.311575711,0.464312106,-0.047715519,0.255803555,0.422442496,-0.022436768,0.267294943,0.445449531,-0.041977461,0.286250949,0.467313439,-0.036649935,0.299586654,0.478789717,-0.028170019,0.243593425,0.448847711,-0.026134485,0.254748225,0.465777546,-0.037349205,0.271437377,0.480872631,-0.033111002,0.28190881,0.485404551,-0.026400764
