class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75
F,0.472281218,0.272981346,-0.393024951,0.493456364,0.231845245,-0.367684305,0.507192314,0.232587874,-0.367735833,0.518747926,0.234166801,-0.367935508,0.452182829,0.234587058,-0.352269739,0.438728034,0.237252846,-0.352189779,0.428330362,0.240270078,-0.352689475,0.543402016,0.261975586,-0.165216625,0.422907352,0.262583435,-0.083856806,0.503816843,0.326117039,-0.317434341,0.444702059,0.321968496,-0.29617244,0.64881897,0.516251862,-0.063591696,0.339325488,0.473636329,0.030017186,0.692391276,0.814696074,-0.071343653,0.138199419,0.687279284,-0.292532355,0.638712347,1.016798377,-0.251336604,0.227044076,0.376324177,-0.822841048,0.6458776,1.119849324,-0.304765046,0.2314578,0.271109849,-0.932883143,0.605042577,1.066399932,-0.322167754,0.253149927,0.252411783,-0.880039871,0.594345987,1.026980758,-0.264205545,0.268103361,0.297627926,-0.817884803,0.57147181,0.989206672,-0.01207384,0.375208616,0.987769186,0.014358637,0.596743345,1.436449409,-0.307750255,0.36325261,1.444061875,0.005853325,0.55718118,1.842131376,-0.016203325,0.354769945,1.850382447,0.177829415,0.553112686,1.891366482,-0.003533627,0.346269459,1.907948971,0.18558681,0.525335371,1.997371554,-0.353838563,0.380359501,1.992087245,-0.175125435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21842137,0.38379693,-4.74E-08,0.254957378,0.356772065,-0.015334887,0.282120883,0.320520878,-0.021878269,0.283723563,0.284731984,-0.028544439,0.266987085,0.260360152,-0.034544852,0.265018404,0.257312089,-0.000199629,0.26969108,0.216128334,-0.010427753,0.268184125,0.202809215,-0.021795195,0.265502155,0.184986889,-0.030632049,0.246398658,0.248084754,-0.001541467,0.254697204,0.195997611,-0.010858484,0.257077307,0.172431424,-0.02150109,0.25931409,0.148673788,-0.030005515,0.228237957,0.249287933,-0.006159203,0.2351266,0.200271294,-0.017350951,0.238361239,0.176841587,-0.025065279,0.241375834,0.155106053,-0.030450467,0.209967107,0.258721054,-0.012558104,0.213888004,0.222040012,-0.020317102,0.216088325,0.201528132,-0.022924554,0.218752638,0.180817798,-0.02534955
F,0.470183134,0.268832982,-0.368240565,0.492178857,0.227040946,-0.345645428,0.506153405,0.227930248,-0.345651507,0.518279552,0.229958668,-0.345874608,0.450697899,0.229743779,-0.327947438,0.437571526,0.232218325,-0.327908367,0.427325308,0.234986722,-0.328300148,0.543094158,0.258895338,-0.152642488,0.423532814,0.258188903,-0.064231597,0.503371,0.324532092,-0.293851346,0.443851084,0.319531858,-0.269455135,0.646607518,0.515099287,-0.059768416,0.338971287,0.469955444,0.072057039,0.686890244,0.818163931,-0.103361107,0.132810593,0.703369319,-0.204636961,0.629535556,1.003991842,-0.308108479,0.2192965,0.396427274,-0.667459607,0.629284501,1.108461499,-0.366452038,0.230034187,0.29012078,-0.761197209,0.589500427,1.053528547,-0.380561411,0.252452284,0.270697057,-0.712323368,0.579158485,1.015076518,-0.319605023,0.264747441,0.313588828,-0.658851504,0.564143598,0.979679644,-0.032499917,0.361216098,0.966406226,0.034194823,0.580458045,1.353291988,-0.395243108,0.310644925,1.349220157,-0.288939446,0.539569497,1.808206916,-0.052756887,0.3329539,1.825777888,-0.177157253,0.536130786,1.861749649,-0.033559583,0.335588694,1.879144907,-0.175582826,0.503713906,1.9741292,-0.357973754,0.351935506,2.008588314,-0.514188111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214082509,0.396056116,4.56E-08,0.258224666,0.361968279,-0.020620722,0.2863307,0.32397911,-0.027981315,0.288455158,0.287406147,-0.034538914,0.27084893,0.258657396,-0.04035366,0.262685448,0.253606588,0.000380402,0.264905363,0.207035899,-0.00663132,0.263410062,0.184739545,-0.017303428,0.261376143,0.160405517,-0.02640144,0.242857039,0.24751994,0.003458608,0.248421878,0.19916603,-0.002679121,0.251631349,0.17381534,-0.013392857,0.254264772,0.151089251,-0.022527978,0.224411756,0.251282036,0.002795079,0.229691401,0.205275565,-0.004518331,0.232721239,0.182610124,-0.011758585,0.235498637,0.160405755,-0.017742811,0.206382304,0.26189819,-0.000390557,0.209887907,0.227025762,-0.00530232,0.211224318,0.208232,-0.007560886,0.213645011,0.189306438,-0.01029418
F,0.471843868,0.27491796,-0.369491756,0.495679438,0.233068228,-0.344345719,0.509293437,0.23420763,-0.344380587,0.521084666,0.236226261,-0.344594389,0.455619961,0.235397279,-0.327702552,0.442478269,0.237874687,-0.327698976,0.431374162,0.240433156,-0.32805717,0.546719432,0.262872338,-0.146295488,0.426414162,0.260674357,-0.064272076,0.50352782,0.329087943,-0.293854445,0.444422185,0.324053407,-0.271083415,0.648359716,0.512913823,-0.06490726,0.34182018,0.466356814,0.079600275,0.687178969,0.817355096,-0.133948311,0.13526243,0.698062539,-0.213603765,0.630841494,1.00658989,-0.362697005,0.221816748,0.392291725,-0.67801559,0.632230341,1.108725429,-0.426902711,0.227467731,0.281551719,-0.771465957,0.593942046,1.054469466,-0.435961097,0.251770258,0.262785196,-0.722934365,0.584256828,1.015854001,-0.371716589,0.266551912,0.306271821,-0.670104325,0.568076849,0.987478316,-0.037667874,0.375763893,0.974362314,0.039089747,0.607035518,1.331703067,-0.411480576,0.31146279,1.347806096,-0.286146194,0.549163938,1.778506517,-0.05386759,0.343729854,1.811012506,-0.136240095,0.541636646,1.829879761,-0.032076314,0.350153565,1.858854771,-0.129953817,0.515639722,1.94760859,-0.344737023,0.3640742,1.999544978,-0.453164995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216198146,0.39120841,-5.10E-08,0.254014403,0.358942866,-0.014644571,0.278605878,0.321053654,-0.020745862,0.281964391,0.286671579,-0.027781317,0.266657233,0.261359066,-0.034308013,0.259936869,0.256863207,0.003084188,0.266989797,0.216813445,-0.006665215,0.26910162,0.205119103,-0.018481147,0.267631322,0.187367082,-0.027930181,0.24187015,0.247581095,0.001385466,0.250836313,0.195775136,-0.006860935,0.254867822,0.171864673,-0.017733989,0.257227123,0.147548959,-0.027163435,0.22463119,0.249324948,-0.004019788,0.231588334,0.201828867,-0.01407863,0.235638514,0.18005088,-0.022788808,0.238038212,0.158820763,-0.029539514,0.207633406,0.259674191,-0.011302867,0.213458389,0.22345674,-0.017808374,0.216399819,0.202334061,-0.021020174,0.219002098,0.181028515,-0.02466185
F,0.47222966,0.272951484,-0.447656333,0.493228495,0.230620727,-0.421549499,0.506610274,0.231015623,-0.421505392,0.51824224,0.232276738,-0.421546757,0.454021275,0.23339963,-0.40858826,0.441500843,0.235334456,-0.408392489,0.43043986,0.237654507,-0.408766657,0.544412255,0.258284986,-0.21004577,0.425640762,0.259888828,-0.141946331,0.503060162,0.325983822,-0.369259149,0.447449982,0.32288152,-0.351216942,0.645549893,0.508729398,-0.101552084,0.344665915,0.473769486,-0.020209042,0.691809595,0.816204965,-0.12872918,0.141642094,0.691971421,-0.327264965,0.635656714,1.00646174,-0.327532232,0.229891092,0.382436216,-0.862759471,0.624494195,1.092231989,-0.388551295,0.233122036,0.280140758,-0.975866795,0.594774485,1.05102551,-0.404072374,0.25214833,0.261853874,-0.926617265,0.586621761,1.01406157,-0.341801405,0.265380681,0.306605637,-0.859443963,0.571716547,0.991633356,-0.015114568,0.371818423,0.993096352,0.017944787,0.573501885,1.483577847,-0.145888567,0.362162799,1.482699633,-0.026624972,0.541370094,1.900254011,0.122107409,0.34908855,1.899495482,0.075475447,0.540864348,1.955784082,0.128822625,0.342048824,1.959851384,0.07464017,0.507907748,2.042661667,-0.231475115,0.367950082,2.037824631,-0.314925522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219212592,0.376033247,-6.56E-08,0.252406389,0.359076858,-0.018118337,0.280010343,0.329572469,-0.027332414,0.287509948,0.295614123,-0.036601312,0.270557016,0.269802749,-0.044913538,0.263638765,0.266179413,-0.004481472,0.273750335,0.236870259,-0.020985536,0.276192844,0.245326936,-0.036722232,0.274803847,0.249257281,-0.04635068,0.246425584,0.252898008,-0.005138831,0.254131019,0.201662883,-0.014834197,0.25781846,0.17777127,-0.025649467,0.2614007,0.153157622,-0.034587651,0.228997156,0.251029283,-0.00985743,0.233596802,0.203913435,-0.020995241,0.236336038,0.178962097,-0.029585473,0.238938317,0.154139861,-0.035674267,0.211089909,0.257923663,-0.016699981,0.213848144,0.220899671,-0.023692295,0.216459632,0.200001538,-0.025884207,0.219695285,0.178722486,-0.028212523
F,0.472613484,0.277727723,-0.452339947,0.494722277,0.235659838,-0.426420212,0.508832932,0.236294031,-0.426310062,0.521186888,0.237574875,-0.426385581,0.45345968,0.238161504,-0.414556831,0.440645605,0.240080178,-0.414355218,0.42991513,0.242302954,-0.414710939,0.54813838,0.263968468,-0.211073875,0.424135536,0.264394641,-0.143366709,0.504747391,0.331725389,-0.371328086,0.446956575,0.328264505,-0.353668213,0.650670469,0.50805819,-0.096845217,0.338023931,0.473205626,-0.01698181,0.693071425,0.812046885,-0.124198243,0.131644189,0.703644037,-0.334669948,0.641603053,1.004308462,-0.30644846,0.223520726,0.400001347,-0.877758026,0.647098064,1.104254007,-0.363125145,0.230406329,0.29158628,-0.991002679,0.608812928,1.053769588,-0.370898902,0.25252825,0.272537887,-0.9353019,0.597490668,1.017214298,-0.317716211,0.267317116,0.318733871,-0.87183392,0.574475169,0.996160567,-0.021208031,0.3746638,0.997836888,0.024163563,0.584973812,1.481924653,-0.142470911,0.369385958,1.48435986,0.019224772,0.560425639,1.895860672,0.1431631,0.362048447,1.893430114,0.174051762,0.561161101,1.952967882,0.150702313,0.355339527,1.952371836,0.179129779,0.526881397,2.038806677,-0.223108366,0.385385454,2.037195921,-0.215904281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21457538,0.394857705,-2.56E-08,0.254656792,0.365450799,-0.016447408,0.281915307,0.331750274,-0.023321114,0.286154985,0.296870679,-0.030617027,0.271330714,0.267711371,-0.037288044,0.264829934,0.261306882,0.002211768,0.269355386,0.2207212,-0.006873927,0.268689394,0.201739594,-0.018245956,0.267242253,0.179944083,-0.027518593,0.246530175,0.250416428,0.002133124,0.251516223,0.202589124,-0.005651528,0.253222048,0.178386167,-0.01618563,0.25456962,0.154636383,-0.025134696,0.228512004,0.249904007,-0.001527464,0.234260395,0.204200774,-0.010461259,0.236751571,0.182047784,-0.017230706,0.238197118,0.160201252,-0.022629648,0.210248202,0.25710845,-0.007393625,0.213599324,0.221747458,-0.013234096,0.214799702,0.202076927,-0.015283272,0.216149732,0.181889191,-0.017725013
F,0.470369577,0.265501678,-0.434721649,0.492276281,0.223078728,-0.40798077,0.506404042,0.223893464,-0.40790844,0.519441724,0.225466251,-0.407963991,0.450028747,0.22652036,-0.393989205,0.436832339,0.229237258,-0.393779397,0.426167309,0.232361659,-0.394187033,0.547157943,0.253702223,-0.201011941,0.420972914,0.256732762,-0.124805763,0.504156113,0.31986475,-0.35886842,0.443955034,0.317534864,-0.338772953,0.651492238,0.512431264,-0.09961763,0.334872663,0.476899147,-0.000922508,0.695931315,0.822208047,-0.1217549,0.134165138,0.713278532,-0.28609696,0.634763002,1.015552878,-0.3089903,0.218156621,0.405306548,-0.788467526,0.625829935,1.103115916,-0.372290999,0.228430122,0.294045717,-0.900481105,0.590259552,1.07141602,-0.386594236,0.250882685,0.273819625,-0.844474673,0.584473014,1.020995378,-0.32375893,0.264498651,0.319910884,-0.783201158,0.573465109,0.999766469,-0.014564906,0.372832477,1.003964067,0.017641289,0.58531785,1.484540105,-0.190313697,0.364123225,1.487343073,-0.013996841,0.553268671,1.904524922,0.079373218,0.356408954,1.901374578,0.10513927,0.552382469,1.961563349,0.085676715,0.348533154,1.96196866,0.106269136,0.520131767,2.049954653,-0.287054479,0.380464822,2.043051004,-0.283925354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211313128,0.398304135,2.21E-08,0.254855752,0.365591168,-0.016312743,0.280020386,0.328347325,-0.021903763,0.284197867,0.29619506,-0.027681289,0.270823896,0.272146881,-0.033069167,0.255920768,0.257607132,0.004731837,0.25740847,0.213289067,-0.00079265,0.257203013,0.192987189,-0.011081726,0.255059749,0.169990569,-0.020219324,0.237706512,0.250115395,0.006151307,0.24416095,0.201233774,0.001874625,0.248491317,0.178373456,-0.007878884,0.250984848,0.155645996,-0.016860075,0.221570134,0.253454685,0.004130306,0.227911979,0.207463175,-0.00139243,0.232658684,0.187429279,-0.007262607,0.235563904,0.167177081,-0.012774515,0.206397146,0.263935715,-0.000141981,0.210550293,0.229578376,-0.003088696,0.213466749,0.212320685,-0.003669336,0.216825798,0.195359305,-0.005573046
F,0.469643921,0.272724152,-0.434849918,0.491841137,0.230101883,-0.408885568,0.506102264,0.230839863,-0.408904135,0.518730581,0.232204139,-0.409013122,0.450798094,0.232505143,-0.395335704,0.438077748,0.234702051,-0.395172715,0.42796725,0.237274885,-0.395584732,0.546081841,0.25957036,-0.197478369,0.423872173,0.259738445,-0.123363353,0.503168225,0.326572061,-0.355325073,0.444522768,0.323349476,-0.336071879,0.649924338,0.512342453,-0.099023357,0.337011337,0.469152808,0.011484036,0.688953817,0.813263893,-0.142883629,0.139336973,0.687469482,-0.322817445,0.631583393,1.005515218,-0.345514208,0.226693839,0.3869977,-0.914205074,0.628978193,1.106276274,-0.405897081,0.229929641,0.284413069,-1.029744387,0.592728734,1.053254485,-0.412698179,0.249412805,0.262257159,-0.975188434,0.584619582,1.015211105,-0.355467975,0.263332784,0.306639671,-0.909408689,0.567033887,0.987446964,-0.030350629,0.365969092,0.982912302,0.032900546,0.564259231,1.46007359,-0.083692536,0.34546122,1.452771068,0.086890839,0.539205313,1.865269423,0.194203004,0.345028162,1.858089924,0.267444402,0.538910806,1.920515537,0.202884406,0.340823829,1.915949106,0.276038289,0.509769082,2.003740311,-0.155919373,0.369316131,1.996207952,-0.101653084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219328195,0.389649868,-1.05E-07,0.25498718,0.361341983,-0.014592947,0.281665325,0.327498376,-0.022143049,0.285287261,0.29329896,-0.030920813,0.267121404,0.269901752,-0.038909364,0.266627192,0.263238877,0.003702126,0.275821954,0.231679678,-0.010968279,0.276703119,0.238645464,-0.026816655,0.272971094,0.239421636,-0.037172385,0.247159198,0.252533972,0.001338101,0.25448975,0.201647103,-0.007792121,0.257232219,0.178003341,-0.019139539,0.259623706,0.15513286,-0.028483704,0.228556067,0.252888352,-0.00524206,0.233679682,0.204365522,-0.015589906,0.236871347,0.180164635,-0.023942148,0.240043491,0.157130882,-0.029978201,0.209319621,0.262531936,-0.013875581,0.212823242,0.224598855,-0.020061156,0.214987338,0.203113526,-0.021964042,0.217949599,0.18151924,-0.024276838
F,0.467069805,0.275384963,-0.39906472,0.49017033,0.232069492,-0.381970078,0.504794061,0.233097136,-0.382181376,0.517246604,0.234545887,-0.382428557,0.4485659,0.235205948,-0.365481287,0.436653137,0.237989366,-0.365516365,0.427848756,0.240755737,-0.36608392,0.544397175,0.260587931,-0.210690498,0.423602402,0.262846887,-0.121870495,0.50207603,0.330766082,-0.33343339,0.441870749,0.327383041,-0.310271382,0.649362624,0.50265336,-0.138308957,0.340112805,0.472854257,0.023450593,0.696968555,0.803500056,-0.171101168,0.133461803,0.706056654,-0.289288402,0.634508789,1.007529378,-0.324114263,0.221887991,0.388434529,-0.786482513,0.627878308,1.101436257,-0.367606193,0.223675817,0.281858265,-0.870721817,0.592716157,1.05771935,-0.365125507,0.246605963,0.25999552,-0.807386577,0.584681332,1.009189367,-0.32465589,0.263267815,0.307320714,-0.773317218,0.577405632,0.97075069,-0.030571934,0.38538155,0.972593606,0.03219587,0.596592426,1.393397689,-0.32209453,0.359799534,1.407038569,0.104212567,0.574614346,1.779097795,-0.039815973,0.371727347,1.7937181,0.301402479,0.574903071,1.82686305,-0.026549632,0.369327843,1.846753001,0.312493443,0.546041489,1.931019902,-0.332786024,0.397462517,1.935780764,0.007366695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214374393,0.383089036,-1.06E-07,0.251829356,0.357868493,-0.016606282,0.278356969,0.323304415,-0.0246692,0.284034789,0.287962645,-0.033046898,0.26745522,0.261352777,-0.040575035,0.261683315,0.262270719,-0.0013126,0.272396058,0.23522681,-0.015180714,0.273366123,0.238959447,-0.030035952,0.269087911,0.232694402,-0.040418297,0.243941978,0.250690758,-0.002465006,0.254552931,0.201336592,-0.011576157,0.257788688,0.179327846,-0.022178326,0.260490298,0.155299306,-0.031309772,0.226263255,0.249966338,-0.007482725,0.233521521,0.202627897,-0.018280553,0.237139761,0.181144908,-0.026110273,0.240166813,0.159116104,-0.031879418,0.207869157,0.258817971,-0.014534835,0.213049814,0.222727448,-0.021140723,0.215964168,0.200836971,-0.023211395,0.218909383,0.177833959,-0.02579961
F,0.472852647,0.270022988,-0.370052159,0.494330019,0.223154962,-0.345723718,0.508918166,0.224097252,-0.345883906,0.521656513,0.22615689,-0.346176356,0.451749384,0.228061974,-0.326340348,0.438384056,0.231651485,-0.326325655,0.427191913,0.234633312,-0.326700926,0.549307048,0.255997419,-0.14315933,0.420807779,0.255020082,-0.048017837,0.508867502,0.326719105,-0.290020585,0.448900551,0.322566092,-0.26390937,0.652217686,0.509467244,-0.046265833,0.339188218,0.456690371,0.093920231,0.690331697,0.812132895,-0.101593331,0.137159586,0.686001658,-0.213134602,0.633320928,0.998520851,-0.351437896,0.226012677,0.384446323,-0.738659561,0.631780446,1.091268778,-0.420919597,0.233082578,0.277479053,-0.840230107,0.586822867,1.049294353,-0.43498522,0.256344438,0.258142889,-0.796696007,0.57923907,1.009349585,-0.361962944,0.269708335,0.303034723,-0.732266724,0.565022469,0.985589981,-0.036554642,0.367232949,0.953287661,0.037897985,0.591350198,1.347011566,-0.420689404,0.304062754,1.368272662,-0.155260369,0.538343608,1.806391239,-0.067791641,0.332867146,1.844859004,0.038133252,0.531628847,1.858010769,-0.044900779,0.338607311,1.898293972,0.048874233,0.505272985,1.980302095,-0.36476174,0.344952345,2.022302628,-0.280468196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215133935,0.406002492,5.63E-08,0.25595358,0.364282072,-0.013569764,0.28163749,0.320048779,-0.019908624,0.282964289,0.288866043,-0.026851883,0.269496173,0.267985821,-0.033609848,0.25248298,0.251161426,-0.000167321,0.25752455,0.200147003,-0.009816175,0.260925651,0.178641051,-0.021222964,0.261808246,0.155684665,-0.030479413,0.236044303,0.251538247,-0.002529075,0.245525569,0.19841291,-0.011469754,0.250416398,0.173611879,-0.022707326,0.253065735,0.149228454,-0.031908151,0.221327171,0.2624726,-0.007774851,0.231813431,0.217033908,-0.017929373,0.237123176,0.190989286,-0.025688816,0.240269497,0.166513413,-0.032040592,0.208513722,0.282872379,-0.014774799,0.21872282,0.255577773,-0.021790206,0.224694908,0.241279289,-0.023583243,0.229474857,0.228263527,-0.025783101
F,0.472480446,0.268475413,-0.440629721,0.495361894,0.22813803,-0.412699133,0.509751022,0.229425132,-0.412743628,0.521763086,0.231038705,-0.412757784,0.452209145,0.230034411,-0.401082754,0.439015776,0.23222065,-0.400989354,0.429090261,0.234675229,-0.401515871,0.549556315,0.260510266,-0.200187832,0.422887415,0.258646786,-0.134888396,0.504809201,0.325225532,-0.363205999,0.444150865,0.321201622,-0.346688509,0.650997698,0.515099645,-0.116183266,0.333562136,0.482568622,-0.008270798,0.6942029,0.825049818,-0.177059904,0.138938576,0.715846658,-0.342874974,0.632672429,1.003376842,-0.410655558,0.220137671,0.398319304,-0.923387527,0.629375458,1.09331584,-0.474928677,0.225650042,0.284374654,-1.033502102,0.59266156,1.050124884,-0.478538275,0.250213265,0.264739871,-0.97992599,0.584585905,1.005178571,-0.419593394,0.266440809,0.313940734,-0.91785419,0.58214128,0.99710089,-0.024095295,0.378447026,0.999763846,0.02680039,0.586292207,1.469290495,-0.115629531,0.36212042,1.466864467,0.064426042,0.559724569,1.867664933,0.18121475,0.3594504,1.86288476,0.2405155,0.559979439,1.921746731,0.190942347,0.353889585,1.91968751,0.247818381,0.529128432,2.010316849,-0.160851285,0.386008978,2.002280712,-0.120131992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211889893,0.39693293,-7.05E-08,0.252863169,0.365210712,-0.014516163,0.280175328,0.324404418,-0.020128481,0.284672707,0.287834615,-0.026223654,0.270147681,0.260950804,-0.031544808,0.259104669,0.256872773,0.00420876,0.265591174,0.212782964,-0.002209996,0.267109573,0.199175209,-0.011927915,0.265084147,0.180777624,-0.020411916,0.240842879,0.248277843,0.003503572,0.251164436,0.198261946,-0.002690384,0.254006267,0.1788425,-0.012414056,0.253978968,0.159481511,-0.020934369,0.223247051,0.249543235,-0.000530931,0.231136605,0.200031951,-0.008230132,0.234655902,0.182384938,-0.014920329,0.235564575,0.165329173,-0.020580018,0.205335051,0.259230912,-0.00638407,0.21203053,0.223203808,-0.010685806,0.215068772,0.203195199,-0.012137265,0.217145041,0.18341209,-0.014575115
F,0.505448639,0.259096265,-0.449721277,0.522081256,0.221938312,-0.41738683,0.533980846,0.224191129,-0.417321622,0.544733346,0.226947248,-0.417395353,0.480439246,0.221601188,-0.416636765,0.465757519,0.22348541,-0.416462481,0.452238381,0.226063013,-0.416772217,0.557012379,0.2548908,-0.183094025,0.435700715,0.249302253,-0.170704201,0.535115302,0.319788098,-0.362973154,0.474190474,0.310389787,-0.360586047,0.64881146,0.50308305,-0.075470969,0.331653595,0.470627248,-0.043360274,0.696245432,0.807208717,-0.082394086,0.122710921,0.714589536,-0.331558466,0.635550082,0.984543145,-0.297836393,0.219984487,0.404484928,-0.858820319,0.640621245,1.08445406,-0.358380616,0.22841163,0.291484565,-0.966364563,0.597325921,1.035351634,-0.376832724,0.255472034,0.274429381,-0.91917932,0.588737011,1.002686143,-0.313774854,0.269687921,0.319096148,-0.852884769,0.576069355,1.004188538,-0.011578306,0.351711035,1.051045537,0.014184443,0.559038818,1.526854157,-0.080955088,0.353829861,1.521018744,-0.032035876,0.537913263,1.969269991,0.198648259,0.345470726,1.961636424,0.080716528,0.537185788,2.030192375,0.20456174,0.338108242,2.023435593,0.08033368,0.514421463,2.106508732,-0.160635933,0.36738351,2.099997997,-0.327760667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208761379,0.415953934,1.48E-07,0.256946772,0.377350688,-0.027916875,0.282689512,0.338136017,-0.041177478,0.284461796,0.303584546,-0.052108068,0.273191094,0.27364701,-0.061811361,0.246276051,0.26779142,-0.016425757,0.247539699,0.2205818,-0.028847758,0.248467162,0.195680931,-0.042423032,0.246672109,0.169213027,-0.053135034,0.228259251,0.261983663,-0.010054627,0.238886565,0.209258705,-0.020826066,0.245937839,0.180626869,-0.03219901,0.250536501,0.154371887,-0.041716669,0.214113712,0.26734373,-0.007256194,0.228235289,0.219599977,-0.017761558,0.234561875,0.194235697,-0.02504917,0.237833172,0.169524282,-0.031100959,0.202597722,0.280974805,-0.007413079,0.215880319,0.25010258,-0.013400789,0.221531257,0.233035013,-0.015770001,0.225582987,0.217315048,-0.018731143
